0.00E+00,-1.00E-03,-5.72E-03,-2.74E-07,-1.02E-06,-4.03E-03,-7.14E-03,-5.68E-04,-1.85E-07,-2.09E-03,1.30E-07,-3.48E-03,-1.77E-06,-2.91E-02,-8.15E-03,4.51E-08,3.19E-08,-3.18E-03,-1.03E-04,6.94E-08
-1.00E-03,0.00E+00,-6.72E-03,-1.00E-03,-1.00E-03,-5.03E-03,-8.14E-03,-1.57E-03,-1.00E-03,-3.09E-03,-1.00E-03,-2.16E-03,-1.00E-03,-3.01E-02,-9.15E-03,-1.00E-03,-1.00E-03,-4.18E-03,-1.10E-03,-1.00E-03
-5.72E-03,-6.72E-03,0.00E+00,-5.72E-03,-4.80E-03,-9.75E-03,-1.29E-02,-6.29E-03,-4.32E-03,-2.28E-03,-5.72E-03,-6.72E-03,-5.72E-03,-3.32E-02,-4.68E-03,-4.80E-03,-5.72E-03,-6.96E-03,-2.04E-03,-5.72E-03
-2.74E-07,-1.00E-03,-5.72E-03,0.00E+00,-1.16E-06,-4.03E-03,-7.14E-03,-5.68E-04,-1.20E-07,-2.09E-03,2.25E-07,-6.48E-03,-1.91E-06,-2.91E-02,-8.15E-03,1.76E-07,1.70E-07,-3.18E-03,4.19E-09,1.17E-07
-1.02E-06,-1.00E-03,-4.80E-03,-1.16E-06,0.00E+00,-4.03E-03,-7.14E-03,-5.69E-04,1.57E-07,-2.09E-03,-1.21E-07,-2.76E-03,-2.69E-06,-2.91E-02,-8.15E-03,-2.33E-07,-6.03E-08,-3.18E-03,-1.04E-04,-2.06E-08
-4.03E-03,-5.03E-03,-9.75E-03,-4.03E-03,-4.03E-03,0.00E+00,-1.12E-02,-2.16E-03,-4.03E-03,-4.20E-03,-4.03E-03,-5.64E-03,-4.03E-03,-3.31E-02,-1.22E-02,-4.03E-03,-4.03E-03,-7.21E-03,-4.13E-03,-2.28E-03
-7.14E-03,-8.14E-03,-1.29E-02,-7.14E-03,-7.14E-03,-1.12E-02,0.00E+00,-7.71E-03,-6.00E-03,-4.92E-03,-1.05E-07,-1.48E-02,-2.52E-03,-2.40E-03,-1.44E-03,-7.14E-03,-3.36E-03,-4.32E-03,-7.20E-03,-1.21E-04
-5.68E-04,-1.57E-03,-6.29E-03,-5.68E-04,-5.69E-04,-2.16E-03,-7.71E-03,0.00E+00,-5.66E-04,-2.66E-03,-5.67E-04,-8.25E-03,-5.70E-04,-2.97E-02,-8.72E-03,-5.67E-04,-5.67E-04,-3.75E-03,-6.71E-04,-5.66E-04
-1.85E-07,-1.00E-03,-4.32E-03,-1.20E-07,1.57E-07,-4.03E-03,-6.00E-03,-5.66E-04,0.00E+00,-2.09E-03,-6.94E-08,-7.68E-03,-2.17E-07,-2.15E-02,-8.15E-03,6.85E-08,-1.52E-07,-3.18E-03,-1.02E-04,2.70E-07
-2.09E-03,-3.09E-03,-2.28E-03,-2.09E-03,-2.09E-03,-4.20E-03,-4.92E-03,-2.66E-03,-2.09E-03,0.00E+00,-2.09E-03,-9.78E-03,-2.09E-03,-3.12E-02,-1.02E-02,-2.09E-03,-2.09E-03,-5.27E-03,-2.20E-03,-2.09E-03
1.30E-07,-1.00E-03,-5.72E-03,2.25E-07,-1.21E-07,-4.03E-03,-1.05E-07,-5.67E-04,-6.94E-08,-2.09E-03,0.00E+00,-7.68E-03,-8.82E-07,-2.54E-02,-8.15E-03,-1.12E-07,-3.51E-07,-3.18E-03,-1.02E-04,-7.79E-09
-3.48E-03,-2.16E-03,-6.72E-03,-6.48E-03,-2.76E-03,-5.64E-03,-1.48E-02,-8.25E-03,-7.68E-03,-9.78E-03,-7.68E-03,0.00E+00,-7.69E-03,-3.68E-02,-1.58E-02,-7.68E-03,-7.68E-03,-1.09E-02,-1.44E-03,-6.24E-03
-1.77E-06,-1.00E-03,-5.72E-03,-1.91E-06,-2.69E-06,-4.03E-03,-2.52E-03,-5.70E-04,-2.17E-07,-2.09E-03,-8.82E-07,-7.69E-03,0.00E+00,-2.91E-02,-8.15E-03,-9.92E-07,-8.17E-07,-3.18E-03,-1.05E-04,5.42E-08
-2.91E-02,-3.01E-02,-3.32E-02,-2.91E-02,-2.91E-02,-3.31E-02,-2.40E-03,-2.97E-02,-2.15E-02,-3.12E-02,-2.54E-02,-3.68E-02,-2.91E-02,0.00E+00,-3.72E-02,-2.63E-02,-1.32E-02,-1.97E-02,-2.92E-02,-5.04E-03
-8.15E-03,-9.15E-03,-4.68E-03,-8.15E-03,-8.15E-03,-1.22E-02,-1.44E-03,-8.72E-03,-8.15E-03,-1.02E-02,-8.15E-03,-1.58E-02,-8.15E-03,-3.72E-02,0.00E+00,-8.15E-03,-8.15E-03,-1.13E-02,-8.26E-03,-7.20E-04
4.51E-08,-1.00E-03,-4.80E-03,1.76E-07,-2.33E-07,-4.03E-03,-7.14E-03,-5.67E-04,6.85E-08,-2.09E-03,-1.12E-07,-7.68E-03,-9.92E-07,-2.63E-02,-8.15E-03,0.00E+00,-2.58E-07,-3.18E-03,-1.03E-04,1.03E-07
3.19E-08,-1.00E-03,-5.72E-03,1.70E-07,-6.03E-08,-4.03E-03,-3.36E-03,-5.67E-04,-1.52E-07,-2.09E-03,-3.51E-07,-7.68E-03,-8.17E-07,-1.32E-02,-8.15E-03,-2.58E-07,0.00E+00,-3.18E-03,-1.02E-04,-1.16E-07
-3.18E-03,-4.18E-03,-6.96E-03,-3.18E-03,-3.18E-03,-7.21E-03,-4.32E-03,-3.75E-03,-3.18E-03,-5.27E-03,-3.18E-03,-1.09E-02,-3.18E-03,-1.97E-02,-1.13E-02,-3.18E-03,-3.18E-03,0.00E+00,-3.28E-03,-3.18E-03
-1.03E-04,-1.10E-03,-2.04E-03,4.19E-09,-1.04E-04,-4.13E-03,-7.20E-03,-6.71E-04,-1.02E-04,-2.20E-03,-1.02E-04,-1.44E-03,-1.05E-04,-2.92E-02,-8.26E-03,-1.03E-04,-1.02E-04,-3.28E-03,0.00E+00,-1.02E-04
6.94E-08,-1.00E-03,-5.72E-03,1.17E-07,-2.06E-08,-2.28E-03,-1.21E-04,-5.66E-04,2.70E-07,-2.09E-03,-7.79E-09,-6.24E-03,5.42E-08,-5.04E-03,-7.20E-04,1.03E-07,-1.16E-07,-3.18E-03,-1.02E-04,0.00E+00
