0.00E+00,-3.34E-04,-9.35E-04,-1.70E-04,-1.82E-04,-3.72E-04,-9.88E-04,-4.67E-04,-4.56E-09,-2.37E-03,-1.42E-04,-2.01E-04,-3.25E-04,-5.22E-03,-2.20E-03,4.80E-09,1.14E-10,-2.66E-03,-3.24E-04,-8.64E-08
-3.34E-04,0.00E+00,-3.38E-03,-2.80E-04,-2.53E-04,-1.06E-03,-2.32E-03,-3.89E-04,-2.54E-08,-8.86E-04,-1.65E-04,-8.52E-04,-3.16E-04,-5.48E-02,-1.15E-02,-3.11E-04,4.16E-08,-2.87E-03,-5.58E-04,-9.63E-08
-9.35E-04,-3.38E-03,0.00E+00,-2.92E-04,-1.96E-04,-1.69E-02,-6.78E-02,-4.43E-04,-1.12E-08,-2.17E-03,-2.11E-04,-2.08E-03,-3.18E-04,-3.31E-02,-4.59E-03,-1.30E-04,2.72E-08,-6.85E-03,-3.04E-04,-9.91E-08
-1.70E-04,-2.80E-04,-2.92E-04,0.00E+00,-1.35E-04,-2.56E-04,-2.97E-04,-1.96E-04,4.30E-08,-3.87E-04,-1.36E-04,-2.79E-04,-1.51E-04,-1.03E-02,-3.70E-04,-1.21E-04,1.94E-08,-4.01E-04,7.46E-09,-6.84E-08
-1.82E-04,-2.53E-04,-1.96E-04,-1.35E-04,0.00E+00,-3.30E-04,-2.44E-04,-2.10E-04,1.56E-08,-4.02E-04,-1.16E-04,-2.32E-04,-1.45E-04,-2.72E-02,-4.44E-04,-1.42E-04,2.10E-08,-3.77E-04,-2.12E-04,-1.16E-07
-3.72E-04,-1.06E-03,-1.69E-02,-2.56E-04,-3.30E-04,0.00E+00,-2.24E-02,-5.04E-04,1.23E-08,-1.93E-03,-1.99E-04,-1.00E-03,-3.47E-04,-5.03E-02,-2.29E-02,-4.13E-04,8.96E-09,-9.51E-03,-6.69E-04,-1.11E-07
-9.88E-04,-2.32E-03,-6.78E-02,-2.97E-04,-2.44E-04,-2.24E-02,0.00E+00,-5.85E-04,-1.15E-07,-4.82E-03,-3.33E-08,-7.55E-03,-2.77E-04,-2.31E-03,-1.34E-03,-1.13E-04,-1.40E-07,-4.24E-03,-2.44E-04,-1.17E-07
-4.67E-04,-3.89E-04,-4.43E-04,-1.96E-04,-2.10E-04,-5.04E-04,-5.85E-04,0.00E+00,1.37E-08,-6.74E-04,-1.90E-04,-3.63E-04,-3.72E-04,-5.56E-02,-1.24E-02,-1.87E-04,2.17E-09,-3.65E-03,-3.56E-04,-1.08E-07
-4.56E-09,-2.54E-08,-1.12E-08,4.30E-08,1.56E-08,1.23E-08,-1.15E-07,1.37E-08,0.00E+00,2.20E-08,9.39E-08,1.15E-08,5.25E-09,-3.48E-08,3.72E-08,2.09E-08,-1.61E-07,-3.48E-08,-2.12E-08,-2.40E-07
-2.37E-03,-8.86E-04,-2.17E-03,-3.87E-04,-4.02E-04,-1.93E-03,-4.82E-03,-6.74E-04,2.20E-08,0.00E+00,-2.71E-04,-8.53E-03,-5.96E-04,-3.26E-02,-2.21E-02,-2.24E-04,-8.65E-09,-1.61E-02,-5.09E-04,-8.41E-08
-1.42E-04,-1.65E-04,-2.11E-04,-1.36E-04,-1.16E-04,-1.99E-04,-3.33E-08,-1.90E-04,9.39E-08,-2.71E-04,0.00E+00,-2.29E-04,-1.38E-04,-7.66E-04,-3.36E-04,-1.73E-04,7.29E-08,-2.71E-04,-2.30E-04,-1.87E-08
-2.01E-04,-8.52E-04,-2.08E-03,-2.79E-04,-2.32E-04,-1.00E-03,-7.55E-03,-3.63E-04,1.15E-08,-8.53E-03,-2.29E-04,0.00E+00,-2.29E-04,-8.60E-02,-4.20E-02,-3.32E-04,1.07E-09,-1.93E-02,-4.55E-04,-1.04E-07
-3.25E-04,-3.16E-04,-3.18E-04,-1.51E-04,-1.45E-04,-3.47E-04,-2.77E-04,-3.72E-04,5.25E-09,-5.96E-04,-1.38E-04,-2.29E-04,0.00E+00,-2.54E-02,-4.48E-04,-1.51E-04,1.64E-08,-1.08E-03,-2.88E-04,-1.06E-07
-5.22E-03,-5.48E-02,-3.31E-02,-1.03E-02,-2.72E-02,-5.03E-02,-2.31E-03,-5.56E-02,-3.48E-08,-3.26E-02,-7.66E-04,-8.60E-02,-2.54E-02,0.00E+00,-4.18E-02,-7.00E-04,5.79E-09,-1.96E-02,-4.47E-02,-1.02E-07
-2.20E-03,-1.15E-02,-4.59E-03,-3.70E-04,-4.44E-04,-2.29E-02,-1.34E-03,-1.24E-02,3.72E-08,-2.21E-02,-3.36E-04,-4.20E-02,-4.48E-04,-4.18E-02,0.00E+00,-2.79E-04,1.23E-08,-1.46E-02,-7.62E-03,-1.51E-07
4.80E-09,-3.11E-04,-1.30E-04,-1.21E-04,-1.42E-04,-4.13E-04,-1.13E-04,-1.87E-04,2.09E-08,-2.24E-04,-1.73E-04,-3.32E-04,-1.51E-04,-7.00E-04,-2.79E-04,0.00E+00,3.70E-09,-2.67E-04,-2.71E-04,-1.13E-07
1.14E-10,4.16E-08,2.72E-08,1.94E-08,2.10E-08,8.96E-09,-1.40E-07,2.17E-09,-1.61E-07,-8.65E-09,7.29E-08,1.07E-09,1.64E-08,5.79E-09,1.23E-08,3.70E-09,0.00E+00,5.90E-10,1.37E-08,2.04E-08
-2.66E-03,-2.87E-03,-6.85E-03,-4.01E-04,-3.77E-04,-9.51E-03,-4.24E-03,-3.65E-03,-3.48E-08,-1.61E-02,-2.71E-04,-1.93E-02,-1.08E-03,-1.96E-02,-1.46E-02,-2.67E-04,5.90E-10,0.00E+00,-3.59E-03,-5.36E-08
-3.24E-04,-5.58E-04,-3.04E-04,7.46E-09,-2.12E-04,-6.69E-04,-2.44E-04,-3.56E-04,-2.12E-08,-5.09E-04,-2.30E-04,-4.55E-04,-2.88E-04,-4.47E-02,-7.62E-03,-2.71E-04,1.37E-08,-3.59E-03,0.00E+00,-4.48E-08
-8.64E-08,-9.63E-08,-9.91E-08,-6.84E-08,-1.16E-07,-1.11E-07,-1.17E-07,-1.08E-07,-2.40E-07,-8.41E-08,-1.87E-08,-1.04E-07,-1.06E-07,-1.02E-07,-1.51E-07,-1.13E-07,2.04E-08,-5.36E-08,-4.48E-08,0.00E+00
